"Analysis conducted in collaboration with Microsoft Healthcare NeXT researchers: William Weeks, Nancy Morden, Grace Huynh, James Weinstein, Jonathan Larson, Bryan Tower and Care Journey analysts: Stacey Cao and Zach Bredl",,,,,
Hospital Servicing Area,HSA Name,HRR ID,HRR Name,Total Census pop,% Pop > 65 With 2+
45086,TX- EL PASO,393,TX- EL PASO,902202,0.043263133
45088,TX- ELECTRA,420,TX- WICHITA FALLS,3561,0.096862549
45089,TX- ENNIS,391,TX- DALLAS,27514,0.047278799
45090,TX- FAIRFIELD,418,TX- WACO,6950,0.066303714
45091,TX- FALFURRIAS,390,TX- CORPUS CHRISTI,7515,0.083465495
45094,TX- FORT STOCKTON,406,TX- ODESSA,14462,0.049684785
45095,TX- FORT WORTH,394,TX- FORT WORTH,1317722,0.040944387
45096,TX- FREDERICKSBURG,412,TX- SAN ANTONIO,40383,0.068007191
45097,TX- FRIONA,383,TX- AMARILLO,4892,0.044749358
45098,TX- GAINESVILLE,391,TX- DALLAS,28134,0.065540306
45099,TX- GALVESTON,397,TX- HOUSTON,53712,0.047952004
45100,TX- GARLAND,391,TX- DALLAS,135140,0.039979832
45101,TX- GATESVILLE,413,TX- TEMPLE,23405,0.037445174
45102,TX- GEORGETOWN,385,TX- AUSTIN,80898,0.080194234
45104,TX- GILMER,416,TX- TYLER,12579,0.073239696
45106,TX- GLEN ROSE,394,TX- FORT WORTH,7928,0.053827838
45109,TX- GONZALES,412,TX- SAN ANTONIO,14989,0.066594355
45110,TX- GRAHAM,394,TX- FORT WORTH,15537,0.067301441
45111,TX- GRANBURY,394,TX- FORT WORTH,57411,0.079434877
45112,TX- GRAND PRAIRIE,391,TX- DALLAS,88921,0.033960412
45114,TX- GRAPEVINE,391,TX- DALLAS,116245,0.028254294
45115,TX- GREENVILLE,391,TX- DALLAS,86371,0.064042257
45116,TX- GROESBECK,418,TX- WACO,7025,0.068807248
45119,TX- HALLETTSVILLE,397,TX- HOUSTON,10211,0.088724476
45120,TX- HAMILTON,418,TX- WACO,6319,0.094578041
45121,TX- HAMLIN,382,TX- ABILENE,2219,0.08394525
45122,TX- HARLINGEN,396,TX- HARLINGEN,229375,0.06605825
45123,TX- HASKELL,382,TX- ABILENE,5522,0.075228726
45124,TX- HEMPHILL,397,TX- HOUSTON,6037,0.133848215
45125,TX- HENDERSON,416,TX- TYLER,31261,0.058270661
45129,TX- HILLSBORO,418,TX- WACO,14662,0.059269559
45131,TX- HOUSTON,397,TX- HOUSTON,4598121,0.036527322
45133,TX- HUMBLE,397,TX- HOUSTON,207002,0.034112741
45134,TX- HUNTSVILLE,397,TX- HOUSTON,71322,0.050438857
45135,TX- IRAAN,411,TX- SAN ANGELO,1816,0.02783252
45136,TX- IRVING,391,TX- DALLAS,181144,0.033317443
45138,TX- JACKSONVILLE,416,TX- TYLER,37853,0.066281601
45139,TX- JASPER,386,TX- BEAUMONT,25852,0.086288337
45140,TX- JOURDANTON,412,TX- SAN ANTONIO,24914,0.063128302
45141,TX- JUNCTION,412,TX- SAN ANTONIO,4122,0.093856691
45142,TX- KATY,397,TX- HOUSTON,105854,0.024509911
45143,TX- KAUFMAN,391,TX- DALLAS,42830,0.058883758
45144,TX- KENEDY,412,TX- SAN ANTONIO,9050,0.053173323
45145,TX- KERMIT,406,TX- ODESSA,7750,0.04035586
45146,TX- KERRVILLE,412,TX- SAN ANTONIO,65373,0.079789976
45147,TX- KILGORE,399,TX- LONGVIEW,26009,0.057867977
45148,TX- KILLEEN,413,TX- TEMPLE,268368,0.029906747
45149,TX- KINGSVILLE,390,TX- CORPUS CHRISTI,35123,0.06357303
45150,TX- KNOX CITY,420,TX- WICHITA FALLS,1378,0.092259903
45151,TX- LA GRANGE,397,TX- HOUSTON,16803,0.068676368
45152,TX- LAKE JACKSON,397,TX- HOUSTON,77422,0.046406007
45155,TX- LANCASTER,391,TX- DALLAS,23180,0.03637373
45156,TX- LAREDO,412,TX- SAN ANTONIO,290371,0.042571336
45158,TX- LEWISVILLE,391,TX- DALLAS,189320,0.029697225
45159,TX- LIBERTY,397,TX- HOUSTON,17072,0.053605271
45160,TX- LINDEN,399,TX- LONGVIEW,14182,0.08265006
45163,TX- LLANO,385,TX- AUSTIN,17526,0.100778619
45167,TX- LONGVIEW,399,TX- LONGVIEW,174371,0.055280702
45168,TX- LUBBOCK,400,TX- LUBBOCK,483888,0.046962513
45169,TX- LUFKIN,397,TX- HOUSTON,143880,0.065022414
45170,TX- LULING,385,TX- AUSTIN,8612,0.085258705
45171,TX- MADISONVILLE,388,TX- BRYAN,20274,0.068939663
45173,TX- MARLIN,418,TX- WACO,8108,0.064675327
45174,TX- MARSHALL,219,LA- SHREVEPORT,36832,0.069658287
45175,TX- MCALLEN,402,TX- MCALLEN,572042,0.056448645
45176,TX- MCCAMEY,406,TX- ODESSA,2473,0.048279997
45177,TX- MCKINNEY,391,TX- DALLAS,425249,0.033361979
45178,TX- MEMPHIS,383,TX- AMARILLO,2556,0.076247244
45180,TX- MEXIA,418,TX- WACO,20127,0.065224263
45181,TX- MIDLAND,406,TX- ODESSA,161220,0.035517283
45182,TX- MINERAL WELLS,394,TX- FORT WORTH,38382,0.065215279
45185,TX- MONAHANS,406,TX- ODESSA,10833,0.057109127
45187,TX- MOUNT PLEASANT,416,TX- TYLER,34183,0.052443709
45188,TX- MOUNT VERNON,416,TX- TYLER,7819,0.070343333
45189,TX- MUENSTER,391,TX- DALLAS,2935,0.059654672
45191,TX- NACOGDOCHES,397,TX- HOUSTON,106584,0.05901064
45194,TX- NAVASOTA,388,TX- BRYAN,20060,0.058499201
45196,TX- NEW BRAUNFELS,412,TX- SAN ANTONIO,116696,0.053729776
45197,TX- NOCONA,391,TX- DALLAS,8021,0.079431128
45198,TX- ODESSA,406,TX- ODESSA,164425,0.037729345
45199,TX- OLNEY,420,TX- WICHITA FALLS,4511,0.077260233
45200,TX- ORANGE,386,TX- BEAUMONT,52731,0.068032272
45201,TX- PALACIOS,397,TX- HOUSTON,7269,0.07452438
45202,TX- PALESTINE,416,TX- TYLER,71007,0.058175257
45203,TX- PAMPA,383,TX- AMARILLO,23913,0.06684295
45204,TX- PARIS,391,TX- DALLAS,81356,0.083965285
45205,TX- PASADENA,397,TX- HOUSTON,237171,0.043657932
45207,TX- PECOS,406,TX- ODESSA,15850,0.050769475
45208,TX- PERRYTON,383,TX- AMARILLO,12557,0.039483088
45209,TX- PITTSBURG,416,TX- TYLER,14045,0.066768533
45211,TX- PLANO,391,TX- DALLAS,410218,0.036332718
45212,TX- PORT ARTHUR,386,TX- BEAUMONT,113293,0.065226057
45213,TX- PORT LAVACA,397,TX- HOUSTON,19370,0.061192249
45215,TX- QUANAH,420,TX- WICHITA FALLS,2996,0.06625784
45216,TX- QUITMAN,416,TX- TYLER,11144,0.106387806
45218,TX- RANKIN,411,TX- SAN ANGELO,1091,0.055097449
45219,TX- REFUGIO,417,TX- VICTORIA,5900,0.089396433
45221,TX- RICHMOND,397,TX- HOUSTON,199451,0.037882418
45223,TX- ROCKDALE,413,TX- TEMPLE,15648,0.06142276
45224,TX- ROTAN,382,TX- ABILENE,3063,0.096773692
45225,TX- ROUND ROCK,385,TX- AUSTIN,192468,0.024489329
45226,TX- ROWLETT,391,TX- DALLAS,150892,0.038086869
45228,TX- SAN ANGELO,411,TX- SAN ANGELO,147013,0.064320683
45229,TX- SAN ANTONIO,412,TX- SAN ANTONIO,2198601,0.043883707
45232,TX- SAN MARCOS,385,TX- AUSTIN,84063,0.027984149
45233,TX- SEGUIN,412,TX- SAN ANTONIO,61066,0.063496052
45235,TX- SEYMOUR,420,TX- WICHITA FALLS,5937,0.088519637
45236,TX- SHAMROCK,383,TX- AMARILLO,2696,0.064022517
45237,TX- SHERMAN,391,TX- DALLAS,101607,0.064366426
45240,TX- SNYDER,400,TX- LUBBOCK,17071,0.056461551
45241,TX- SONORA,411,TX- SAN ANGELO,3955,0.070626706
45245,TX- STEPHENVILLE,394,TX- FORT WORTH,46676,0.043455304
45246,TX- SULPHUR SPRINGS,391,TX- DALLAS,34795,0.068735149
45248,TX- SWEETWATER,382,TX- ABILENE,15142,0.073939429
45250,TX- TAYLOR,413,TX- TEMPLE,89114,0.03491386
45251,TX- TEMPLE,413,TX- TEMPLE,153585,0.052968343
45252,TX- TERRELL,391,TX- DALLAS,48678,0.065740715
45253,TX- TEXARKANA,22,AR- TEXARKANA,96128,0.065907758
45254,TX- TEXAS CITY,397,TX- HOUSTON,85472,0.069590552
45257,TX- TOMBALL,397,TX- HOUSTON,231306,0.03779852
45258,TX- TRINITY,397,TX- HOUSTON,9863,0.122651801
45260,TX- TYLER,416,TX- TYLER,325602,0.061615117
45261,TX- UVALDE,412,TX- SAN ANTONIO,26655,0.05560569
45263,TX- VERNON,420,TX- WICHITA FALLS,14258,0.076122748
45264,TX- VICTORIA,417,TX- VICTORIA,130039,0.064809414
45265,TX- WACO,418,TX- WACO,257483,0.048052309
45266,TX- WAXAHACHIE,391,TX- DALLAS,107836,0.044567824
45267,TX- WEATHERFORD,394,TX- FORT WORTH,83874,0.06408375
45268,TX- WEBSTER,397,TX- HOUSTON,311378,0.043528295
45269,TX- WEIMAR,397,TX- HOUSTON,14391,0.087120022
45270,TX- WELLINGTON,383,TX- AMARILLO,2894,0.061709566
45271,TX- WESLACO,396,TX- HARLINGEN,173851,0.063979627
45273,TX- WHARTON,397,TX- HOUSTON,22037,0.065637245
45274,TX- WHEELER,383,TX- AMARILLO,3042,0.052743185
45275,TX- WHITNEY,418,TX- WACO,10577,0.078856417
45276,TX- WICHITA FALLS,420,TX- WICHITA FALLS,155665,0.061181922
45277,TX- WINNIE,386,TX- BEAUMONT,1464,0.053576733
45278,TX- WINNSBORO,416,TX- TYLER,11745,0.085820109
45279,TX- WINTERS,411,TX- SAN ANGELO,3517,0.062533993
45280,TX- WOODVILLE,386,TX- BEAUMONT,16110,0.088462832
45281,TX- WYLIE,391,TX- DALLAS,63386,0.031147361
46001,UT- AMERICAN FORK,422,UT- PROVO,175245,0.021591199
46002,UT- BEAVER,422,UT- PROVO,3658,0.041184483
46003,UT- BOUNTIFUL,423,UT- SALT LAKE CITY,100970,0.035036089
46004,UT- BRIGHAM CITY,421,UT- OGDEN,32492,0.042371339
46005,UT- CEDAR CITY,423,UT- SALT LAKE CITY,47520,0.033010203
46006,UT- DELTA,422,UT- PROVO,8141,0.041662152
46007,UT- FILLMORE,422,UT- PROVO,4510,0.04968099
46008,UT- GUNNISON,422,UT- PROVO,14482,0.035545366
46010,UT- KANAB,423,UT- SALT LAKE CITY,8977,0.04389435
46011,UT- LAYTON,421,UT- OGDEN,207121,0.025956022
46012,UT- LOGAN,423,UT- SALT LAKE CITY,123783,0.026388913
46013,UT- MILFORD,423,UT- SALT LAKE CITY,2756,0.039090367
46014,UT- MOAB,423,UT- SALT LAKE CITY,9968,0.036983662
46015,UT- MONTICELLO,423,UT- SALT LAKE CITY,9871,0.036200637
46016,UT- MONUMENT VALLEY,423,UT- SALT LAKE CITY,1821,0.027403952
46017,UT- MOUNT PLEASANT,422,UT- PROVO,19063,0.03517723
46019,UT- NEPHI,422,UT- PROVO,9947,0.027828316
46020,UT- OGDEN,421,UT- OGDEN,263221,0.032901309
46022,UT- PANGUITCH,423,UT- SALT LAKE CITY,5566,0.048136448
46023,UT- PAYSON,422,UT- PROVO,142865,0.019996996
46024,UT- PRICE,423,UT- SALT LAKE CITY,31163,0.044124881
46025,UT- PROVO,422,UT- PROVO,284313,0.023548857
46026,UT- RICHFIELD,423,UT- SALT LAKE CITY,20019,0.043755367
46027,UT- ROOSEVELT,423,UT- SALT LAKE CITY,25929,0.028048919
46028,UT- SALT LAKE CITY,423,UT- SALT LAKE CITY,1233289,0.0302008
46030,UT- ST GEORGE,423,UT- SALT LAKE CITY,171352,0.050613096
46032,UT- TREMONTON,421,UT- OGDEN,17459,0.033253765
46033,UT- VERNAL,423,UT- SALT LAKE CITY,30662,0.026680917
47002,VT- BENNINGTON,295,NY- ALBANY,50165,0.056550983
47003,VT- BERLIN,424,VT- BURLINGTON,65476,0.045312679
47004,VT- BRATTLEBORO,281,NH- LEBANON,30586,0.044137195
47005,VT- BURLINGTON,424,VT- BURLINGTON,175504,0.033353598
47006,VT- MIDDLEBURY,424,VT- BURLINGTON,31692,0.041083831
47007,VT- MORRISVILLE,424,VT- BURLINGTON,26824,0.040195082
47008,VT- NEWPORT,281,NH- LEBANON,25279,0.054350112
47009,VT- RANDOLPH,281,NH- LEBANON,18619,0.04286052
47010,VT- RUTLAND,424,VT- BURLINGTON,62944,0.05582399
47011,VT- SPRINGFIELD,281,NH- LEBANON,28997,0.052280153
47012,VT- ST ALBANS,424,VT- BURLINGTON,45504,0.04780721
47013,VT- ST JOHNSBURY,281,NH- LEBANON,27496,0.040626218
47014,VT- TOWNSHEND,281,NH- LEBANON,5538,0.046574509
47015,VT- WINDSOR,281,NH- LEBANON,8780,0.044139582
49001,VA- ABINGDON,376,TN- KINGSPORT,53560,0.076634205
49002,VA- ALEXANDRIA,426,VA- ARLINGTON,363775,0.029081537
49003,VA- ARLINGTON,426,VA- ARLINGTON,272064,0.028636706
49004,VA- BEDFORD,428,VA- LYNCHBURG,37330,0.069401122
49005,VA- BIG STONE GAP,376,TN- KINGSPORT,15216,0.073144385
49006,VA- BLACKSBURG,432,VA- ROANOKE,89727,0.033836506
49007,VA- CHARLOTTESVILLE,427,VA- CHARLOTTESVILLE,264999,0.046051238
49008,VA- CHESAPEAKE,430,VA- NORFOLK,171825,0.046551531
49009,VA- CLINTWOOD,376,TN- KINGSPORT,13045,0.093746606
49010,VA- CULPEPER,427,VA- CHARLOTTESVILLE,50073,0.045879823
49011,VA- DANVILLE,312,NC- DURHAM,102846,0.073533019
49012,VA- EMPORIA,431,VA- RICHMOND,28967,0.065389024
49013,VA- FAIRFAX,426,VA- ARLINGTON,182848,0.022808472
49014,VA- FALLS CHURCH,426,VA- ARLINGTON,605522,0.037845716
49015,VA- FARMVILLE,431,VA- RICHMOND,32788,0.06418928
49016,VA- FRANKLIN,430,VA- NORFOLK,25460,0.069200671
49017,VA- FREDERICKSBURG,431,VA- RICHMOND,348129,0.041359781
49018,VA- FRONT ROYAL,435,VA- WINCHESTER,39749,0.054006676
49019,VA- GALAX,320,NC- WINSTON-SALEM,45845,0.081507885
49020,VA- GLOUCESTER,429,VA- NEWPORT NEWS,51327,0.07060436
49021,VA- GRUNDY,376,TN- KINGSPORT,18955,0.086902422
49022,VA- HAMPTON,429,VA- NEWPORT NEWS,79294,0.055357067
49023,VA- HARRISONBURG,427,VA- CHARLOTTESVILLE,157833,0.048692018
49024,VA- HOPEWELL,431,VA- RICHMOND,42881,0.059224334
49025,VA- HOT SPRINGS,427,VA- CHARLOTTESVILLE,4930,0.065997646
49026,VA- KILMARNOCK,431,VA- RICHMOND,28452,0.101015872
49027,VA- LEBANON,376,TN- KINGSPORT,27140,0.086452885
49028,VA- LEESBURG,426,VA- ARLINGTON,288158,0.02526287
49029,VA- LEXINGTON,432,VA- ROANOKE,32964,0.064973323
49030,VA- LOW MOOR,432,VA- ROANOKE,22868,0.088936387
49031,VA- LURAY,435,VA- WINCHESTER,18532,0.069114601
49032,VA- LYNCHBURG,428,VA- LYNCHBURG,235493,0.059307566
49033,VA- MANASSAS,426,VA- ARLINGTON,250071,0.028826636
49034,VA- MARION,376,TN- KINGSPORT,33222,0.081564997
49035,VA- MARTINSVILLE,312,NC- DURHAM,70174,0.085436775
49036,VA- NASSAWADOX,430,VA- NORFOLK,33482,0.073783993
49037,VA- NEWPORT NEWS,429,VA- NEWPORT NEWS,336048,0.048017812
49038,VA- NORFOLK,430,VA- NORFOLK,383907,0.043118235
49039,VA- NORTON,376,TN- KINGSPORT,31228,0.072236121
49040,VA- PEARISBURG,432,VA- ROANOKE,20339,0.088031445
49041,VA- PENNINGTON GAP,376,TN- KINGSPORT,18311,0.076927043
49042,VA- PETERSBURG,431,VA- RICHMOND,122722,0.065654608
49043,VA- PORTSMOUTH,430,VA- NORFOLK,200331,0.051989698
49044,VA- PULASKI,432,VA- ROANOKE,18540,0.076924317
49045,VA- RADFORD,432,VA- ROANOKE,43237,0.05512314
49046,VA- RESTON,426,VA- ARLINGTON,224648,0.030376746
49047,VA- RICHLANDS,376,TN- KINGSPORT,28235,0.076746881
49048,VA- RICHMOND,431,VA- RICHMOND,1152946,0.047503359
49049,VA- ROANOKE,432,VA- ROANOKE,251058,0.060808586
49050,VA- ROCKY MOUNT,432,VA- ROANOKE,29196,0.062704004
49051,VA- SALEM,432,VA- ROANOKE,53923,0.067280918
49052,VA- SOUTH BOSTON,312,NC- DURHAM,52642,0.080953707
49053,VA- SOUTH HILL,431,VA- RICHMOND,29893,0.084487007
49054,VA- STAUNTON,427,VA- CHARLOTTESVILLE,116808,0.06770172
49055,VA- STUART,320,NC- WINSTON-SALEM,13825,0.087478418
49056,VA- SUFFOLK,430,VA- NORFOLK,78548,0.059143182
49057,VA- TAPPAHANNOCK,431,VA- RICHMOND,27187,0.075442707
49058,VA- TAZEWELL,432,VA- ROANOKE,13370,0.089997787
49059,VA- VIRGINIA BEACH,430,VA- NORFOLK,314024,0.044268809
49060,VA- WARRENTON,426,VA- ARLINGTON,76015,0.047942104
49062,VA- WILLIAMSBURG,429,VA- NEWPORT NEWS,104968,0.061491331
49063,VA- WINCHESTER,435,VA- WINCHESTER,161249,0.056884165
49065,VA- WOODBRIDGE,426,VA- ARLINGTON,260340,0.028028481
49066,VA- WOODSTOCK,435,VA- WINCHESTER,27362,0.073063804
49067,VA- WYTHEVILLE,432,VA- ROANOKE,34005,0.078063124
50001,WA- ABERDEEN,439,WA- SEATTLE,58159,0.062807337
50002,WA- ANACORTES,437,WA- EVERETT,37169,0.048342893
50003,WA- ARLINGTON,437,WA- EVERETT,44174,0.042019672
50004,WA- AUBURN,439,WA- SEATTLE,73936,0.039243095
50005,WA- BELLEVUE,439,WA- SEATTLE,319958,0.029549371
50006,WA- BELLINGHAM,439,WA- SEATTLE,210474,0.042968456
50007,WA- BREMERTON,439,WA- SEATTLE,249735,0.046550187
50008,WA- BREWSTER,440,WA- SPOKANE,15676,0.035491996
50009,WA- CENTRALIA,438,WA- OLYMPIA,72553,0.059623425
50010,WA- CHELAN,440,WA- SPOKANE,9425,0.039675827
50011,WA- CHEWELAH,440,WA- SPOKANE,8767,0.053280847
50012,WA- CLARKSTON,440,WA- SPOKANE,22300,0.071826634
50013,WA- COLFAX,440,WA- SPOKANE,6368,0.078032516
50014,WA- COLVILLE,440,WA- SPOKANE,21474,0.054228055
50015,WA- COUPEVILLE,437,WA- EVERETT,64334,0.046966383
50016,WA- DAVENPORT,440,WA- SPOKANE,4679,0.060855293
50017,WA- DAYTON,440,WA- SPOKANE,3685,0.076981701
50018,WA- EDMONDS,439,WA- SEATTLE,182601,0.038677305
50019,WA- ELLENSBURG,442,WA- YAKIMA,43809,0.033830232
50020,WA- ENUMCLAW,439,WA- SEATTLE,75349,0.038800857
50022,WA- EVERETT,437,WA- EVERETT,370842,0.036004584
50023,WA- FEDERAL WAY,439,WA- SEATTLE,98850,0.040367098
50024,WA- FORKS,439,WA- SEATTLE,7287,0.041852679
50025,WA- GOLDENDALE,344,OR- PORTLAND,7466,0.050293548
50026,WA- GRAND COULEE,440,WA- SPOKANE,4834,0.063345119
50027,WA- ILWACO,344,OR- PORTLAND,9950,0.110882281
50028,WA- KENNEWICK,440,WA- SPOKANE,97965,0.046911885
50029,WA- KIRKLAND,439,WA- SEATTLE,195830,0.028443706
50031,WA- LONGVIEW,344,OR- PORTLAND,111519,0.062309241
50033,WA- MONROE,437,WA- EVERETT,42935,0.028984187
50034,WA- MORTON,438,WA- OLYMPIA,5622,0.069083881
50035,WA- MOSES LAKE,440,WA- SPOKANE,49717,0.045899067
50036,WA- MOUNT VERNON,437,WA- EVERETT,140537,0.049590895
50039,WA- OLYMPIA,438,WA- OLYMPIA,281333,0.04190839
50040,WA- OMAK,440,WA- SPOKANE,16022,0.057430301
50041,WA- OTHELLO,440,WA- SPOKANE,27307,0.024290599
50042,WA- PASCO,440,WA- SPOKANE,92136,0.030405219
50044,WA- PORT ANGELES,439,WA- SEATTLE,67689,0.075181589
50045,WA- PORT TOWNSEND,439,WA- SEATTLE,28987,0.065067448
50046,WA- PROSSER,442,WA- YAKIMA,13802,0.041310078
50047,WA- PULLMAN,440,WA- SPOKANE,35260,0.013640286
50048,WA- PUYALLUP,441,WA- TACOMA,279306,0.039256199
50050,WA- RENTON,439,WA- SEATTLE,309171,0.033526229
50051,WA- REPUBLIC,440,WA- SPOKANE,4605,0.047234218
50052,WA- RICHLAND,440,WA- SPOKANE,77796,0.04932107
50053,WA- RITZVILLE,440,WA- SPOKANE,2359,0.06133207
50054,WA- SEATTLE,439,WA- SEATTLE,1173831,0.032393822
50056,WA- SHELTON,438,WA- OLYMPIA,40789,0.060303497
50058,WA- SOUTH BEND,438,WA- OLYMPIA,8514,0.069230943
50059,WA- SPOKANE,440,WA- SPOKANE,554300,0.043766369
50060,WA- SUNNYSIDE,442,WA- YAKIMA,45854,0.029770585
50061,WA- TACOMA,441,WA- TACOMA,563273,0.03898747
50062,WA- TONASKET,440,WA- SPOKANE,10391,0.065054751
50063,WA- TOPPENISH,442,WA- YAKIMA,13067,0.032738447
50064,WA- VANCOUVER,344,OR- PORTLAND,470877,0.0422144
50065,WA- WALLA WALLA,440,WA- SPOKANE,70328,0.052786537
50066,WA- WENATCHEE,440,WA- SPOKANE,129827,0.050181718
50067,WA- WHITE SALMON,344,OR- PORTLAND,17014,0.037409853
50068,WA- YAKIMA,442,WA- YAKIMA,190741,0.043466981
51001,WV- BECKLEY,443,WV- CHARLESTON,101677,0.080204381
51002,WV- BERKELEY SPRINGS,435,VA- WINCHESTER,14465,0.075609103
51003,WV- BLUEFIELD,432,VA- ROANOKE,53120,0.087181101
51004,WV- BUCKHANNON,443,WV- CHARLESTON,25675,0.070333794
51005,WV- CHARLESTON,443,WV- CHARLESTON,167057,0.082726885
51006,WV- CLARKSBURG,445,WV- MORGANTOWN,79979,0.070053626
51007,WV- ELKINS,445,WV- MORGANTOWN,44635,0.083539177
51008,WV- FAIRMONT,445,WV- MORGANTOWN,57063,0.081050907
51009,WV- GASSAWAY,443,WV- CHARLESTON,10802,0.069079055
51010,WV- GLEN DALE,357,PA- PITTSBURGH,24391,0.078224421
51011,WV- GRAFTON,445,WV- MORGANTOWN,10486,0.070914591
51012,WV- GRANTSVILLE,443,WV- CHARLESTON,4155,0.089356917
51013,WV- HINTON,443,WV- CHARLESTON,9121,0.100381573
51014,WV- HUNTINGTON,444,WV- HUNTINGTON,183648,0.076696702
51015,WV- HURRICANE,443,WV- CHARLESTON,45059,0.072595625
51017,WV- KINGWOOD,445,WV- MORGANTOWN,12072,0.083321721
51018,WV- LOGAN,443,WV- CHARLESTON,31815,0.093811349
51020,WV- MAN,443,WV- CHARLESTON,13846,0.076747937
51021,WV- MARLINTON,427,VA- CHARLOTTESVILLE,5126,0.080002546
51022,WV- MARTINSBURG,435,VA- WINCHESTER,111588,0.049709536
51023,WV- MONTGOMERY,443,WV- CHARLESTON,10055,0.088118033
51024,WV- MORGANTOWN,445,WV- MORGANTOWN,132248,0.048072945
51025,WV- NEW MARTINSVILLE,357,PA- PITTSBURGH,20414,0.079379864
51026,WV- OAK HILL,443,WV- CHARLESTON,27494,0.076313051
51027,WV- PARKERSBURG,443,WV- CHARLESTON,126073,0.082037842
51028,WV- PETERSBURG,435,VA- WINCHESTER,20838,0.090834229
51029,WV- PHILIPPI,445,WV- MORGANTOWN,10318,0.069015231
51030,WV- POINT PLEASANT,444,WV- HUNTINGTON,23180,0.097002463
51031,WV- PRINCETON,432,VA- ROANOKE,42441,0.090863653
51032,WV- RANSON,435,VA- WINCHESTER,49727,0.046916951
51033,WV- RICHWOOD,443,WV- CHARLESTON,3064,0.090696546
51034,WV- RIPLEY,443,WV- CHARLESTON,30053,0.081838488
51035,WV- ROMNEY,435,VA- WINCHESTER,8339,0.081299973
51036,WV- RONCEVERTE,443,WV- CHARLESTON,48446,0.086573093
51037,WV- SISTERSVILLE,443,WV- CHARLESTON,3597,0.08687434
51038,WV- SOUTH CHARLESTON,443,WV- CHARLESTON,69975,0.087810574
51039,WV- SPENCER,443,WV- CHARLESTON,16093,0.074717058
51040,WV- SUMMERSVILLE,443,WV- CHARLESTON,25821,0.070833589
51041,WV- WEBSTER SPRINGS,443,WV- CHARLESTON,3721,0.098034247
51042,WV- WEIRTON,357,PA- PITTSBURGH,44775,0.087263816
51043,WV- WESTON,443,WV- CHARLESTON,27129,0.069295652
51044,WV- WHEELING,357,PA- PITTSBURGH,90860,0.067770587
51045,WV- WILLIAMSON,443,WV- CHARLESTON,20213,0.084473862
52001,WI- AMERY,256,MN- ST PAUL,14369,0.055994753
52002,WI- ANTIGO,446,WI- APPLETON,24108,0.072480863
52003,WI- APPLETON,446,WI- APPLETON,218263,0.041687992
52004,WI- ARCADIA,448,WI- LA CROSSE,5179,0.038128439
52005,WI- ASHLAND,250,MN- DULUTH,28045,0.054675249
52006,WI- BALDWIN,256,MN- ST PAUL,13260,0.042248281
52007,WI- BARABOO,449,WI- MADISON,33707,0.054886407
52008,WI- BARRON,251,MN- MINNEAPOLIS,15550,0.067292846
52009,WI- BEAVER DAM,449,WI- MADISON,47545,0.050643721
52010,WI- BELOIT,449,WI- MADISON,63432,0.046789024
52011,WI- BERLIN,452,WI- NEENAH,39992,0.066939688
52012,WI- BLACK RIVER FALLS,450,WI- MARSHFIELD,16810,0.059122562
52013,WI- BLOOMER,251,MN- MINNEAPOLIS,10621,0.058765843
52014,WI- BOSCOBEL,449,WI- MADISON,6801,0.04471136
52015,WI- BROOKFIELD,451,WI- MILWAUKEE,41190,0.06449443
52016,WI- BURLINGTON,451,WI- MILWAUKEE,65354,0.046980504
52017,WI- CHILTON,446,WI- APPLETON,13381,0.069787168
52018,WI- CHIPPEWA FALLS,450,WI- MARSHFIELD,45504,0.054809904
52020,WI- COLUMBUS,449,WI- MADISON,14023,0.038057164
52021,WI- CUDAHY,451,WI- MILWAUKEE,75456,0.056453746
52022,WI- CUMBERLAND,251,MN- MINNEAPOLIS,9730,0.065266057
52023,WI- DARLINGTON,449,WI- MADISON,6753,0.049092169
52024,WI- DODGEVILLE,449,WI- MADISON,19821,0.041587665
52025,WI- DURAND,253,MN- ROCHESTER,8640,0.065706319
52026,WI- EAGLE RIVER,456,WI- WAUSAU,9030,0.080043683
52027,WI- EAU CLAIRE,251,MN- MINNEAPOLIS,129115,0.046789242
52028,WI- EDGERTON,449,WI- MADISON,11942,0.054439436
52029,WI- ELKHORN,451,WI- MILWAUKEE,65866,0.053484115
52030,WI- FOND DU LAC,451,WI- MILWAUKEE,96674,0.055049547
52031,WI- FORT ATKINSON,449,WI- MADISON,70708,0.041463828
52033,WI- FRIENDSHIP,449,WI- MADISON,11793,0.08277094
52034,WI- GRANTSBURG,251,MN- MINNEAPOLIS,10807,0.080042256
52035,WI- GREEN BAY,447,WI- GREEN BAY,321225,0.047634811
52036,WI- HARTFORD,451,WI- MILWAUKEE,36948,0.05065722
52037,WI- HAYWARD,250,MN- DULUTH,13749,0.069815841
52038,WI- HILLSBORO,449,WI- MADISON,10829,0.06240336
52039,WI- HUDSON,256,MN- ST PAUL,35582,0.03061355
52041,WI- JANESVILLE,449,WI- MADISON,86951,0.047378736
52043,WI- KENOSHA,451,WI- MILWAUKEE,152786,0.042701922
52044,WI- KEWAUNEE,447,WI- GREEN BAY,6311,0.066123473
52045,WI- LA CROSSE,448,WI- LA CROSSE,201761,0.052234815
52046,WI- LADYSMITH,450,WI- MARSHFIELD,14692,0.078920312
